e_cblp,e_cp,e_cparhdr,e_maxalloc,e_sp,e_lfanew,NumberOfSections,CreationYear,FH_char0,FH_char1,FH_char2,FH_char3,FH_char4,FH_char5,FH_char6,FH_char7,FH_char8,FH_char9,FH_char10,FH_char11,FH_char12,FH_char13,FH_char14,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,OH_DLLchar0,OH_DLLchar1,OH_DLLchar2,OH_DLLchar3,OH_DLLchar4,OH_DLLchar5,OH_DLLchar6,OH_DLLchar7,OH_DLLchar8,OH_DLLchar9,OH_DLLchar10,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,sus_sections,non_sus_sections,packer,packer_type,E_text,E_data,filesize,E_file,fileinfo,class
144,3,4,65535,184,208,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,131072,24576,0,124131,4096,135168,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,1,Armadillov171,5.515964838993749,4.8731371665582754,155648,5.400019045907218,0,1
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,7,32256,78336,0,25384,4096,45056,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,28311552,8192,2097152,16384,1,1,3,0,NoPacker,0.0,6.534097184582507,112128,5.584012584478954,0,1
144,3,4,65535,184,200,4,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,3,6,210432,47104,65536,92792,4096,217088,1,1,1,4,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,7.577838121176561,7.997135369251199,324096,7.732162796477913,0,1
144,3,4,65535,184,128,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,177152,6144,0,97964,16384,8192,1,1,1,4,0,0,0,4,0,1,1,220266,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,0,NoPacker,6.874467996047181,0.0,475484,7.71392417127927,0,1
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,81920,69632,0,12736,4096,86016,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,7.3569803659568525,7.748962481499652,147456,7.28183201896599,1,1
144,3,4,65535,184,248,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,48640,0,5376,4096,4096,1,1,1,5,0,0,0,5,0,1,1,104841,2,0,0,0,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,0.0,6.409111387874398,49152,6.40681120363831,0,1
144,3,4,65535,184,224,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,151040,151040,0,89885,4096,155648,1,1,1,5,1,0,0,5,1,1,1,214652,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,6,3,0,NoPacker,7.956079900391091,0.0,162816,7.855503250241155,0,1
80,2,4,65535,184,256,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,5,4,36864,8192,4091904,4130544,4096000,4132864,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,65536,1048576,65536,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,40960,7.641969014903078,0,1
144,3,4,65535,184,248,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,4,30720,91648,0,21043,4096,36864,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3145728,12288,23068672,36864,1,1,4,0,NoPacker,3.5284617249284054,0.0,123904,5.18504704229917,0,1
144,3,4,65535,184,224,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,110592,220452,0,5071,4096,114688,0,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,1,5,0,NoPacker,7.896986782990281,0.05382686749958454,338432,7.717925210342239,0,1
144,3,4,65535,184,224,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,167936,82432,0,18693,4096,196608,1,1,1,4,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2097152,4096,1048576,4096,1,0,3,0,NoPacker,7.258754191976718,7.947002889607326,254464,7.518498428730569,0,1
144,3,4,65535,184,128,8,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,5,1,12288,23552,512,4672,4096,16384,1,1,1,1,1,2,7,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2097152,4096,1048576,4096,1,3,5,1,MinGWGCC3x,5.832962256599102,0.6737745955646821,68608,7.301707040804437,0,1
144,3,4,65535,184,224,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,5,188416,12288,73728,264800,77824,266240,1,1,1,7,3,6,3,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,197120,7.901255863298768,1,1
144,3,4,65535,184,216,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,28672,423424,0,19902,4096,32768,1,1,1,4,0,0,0,4,0,1,1,462298,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov171,6.025548585733098,3.9502215042837614,456192,7.10626598602506,0,1
144,3,4,65535,184,232,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,6144,88576,0,6931,4096,12288,1,1,1,5,0,0,0,5,0,1,1,100977,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.491550242614523,0.0,93184,7.627925951788192,1,1
144,3,4,65535,184,224,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,88,0,174080,43008,0,42826,4096,180224,1,1,1,5,1,0,0,5,1,1,1,241110,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,5,2,0,NoPacker,0.0,5.875906223669594,218112,7.176616149613433,0,1
144,3,4,65535,184,240,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,49152,4096,110592,161984,114688,163840,1,1,1,10,1,7,2,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,51712,7.790664175124769,1,1
144,3,4,65535,184,216,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,32768,91136,0,8562,4096,36864,1,1,1,5,0,0,0,5,0,1,1,107176,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.572191502920702,2.9278845805615985,124928,7.566389213815906,0,1
144,3,4,65535,184,216,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,22528,9216,0,6352,4096,28672,1,1,1,5,0,0,0,5,0,1,1,94889,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,7.518673833420089,1.626719993390859,35800,6.8343311024238,0,1
144,3,4,65535,184,224,10,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,38400,26112,0,6560,4096,45056,1,1,1,5,0,0,0,5,0,1,1,103126,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,7,3,0,NoPacker,6.8261887648482045,1.5052468974118622,65536,4.780795009454364,0,1
144,3,4,65535,184,208,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,102400,312120,0,5148,4096,106496,0,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,4,0,NoPacker,7.911436154169295,0.0,417792,7.8548883852615905,0,1
144,3,4,65535,184,240,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,5120,96256,0,4864,4096,12288,1,1,1,5,0,0,0,5,0,1,1,116139,2,0,0,0,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,4,3,0,NoPacker,5.720704870919442,5.386901436633509,101888,5.244745467189179,0,1
144,3,4,65535,184,128,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,25,4096,512,0,7639,4096,8192,1,1,1,5,1,0,0,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,2,0,NoPacker,3.3404492381541333,0.0,121856,7.503084510234295,0,1
144,3,4,65535,184,256,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,3,28672,88064,0,17767,4096,32768,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7340032,20480,23068672,20480,1,2,3,0,NoPacker,0.0,5.942227466796589,118272,5.231007024062164,0,1
80,2,4,65535,184,64,8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,20480,14336,0,22572,4096,24576,1,1,1,4,0,0,0,4,0,1,1,100921,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,0,NoPacker,0.0,0.0,36864,6.172096775539384,0,1
144,3,4,65535,184,176,3,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,4,1,270336,36864,262144,535056,266240,536576,1,1,1,4,1,5,1,4,1,1,1,0,2,1,0,1,0,0,0,0,1,0,0,0,3145728,8192,3145728,8192,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,304133,7.636678417988726,1,1
144,3,4,65535,184,256,12,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,86016,45056,0,528419,4096,90112,1,1,1,4,0,1,0,4,0,0,1,216631,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,11,1,1,Safe20,0.0,0.0,215113,7.885788489243617,0,1
144,3,4,65535,184,232,4,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9,1,86016,67584,4096,13272,4096,90112,1,1,1,4,0,0,0,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.871547030487923,7.99715794283723,157184,7.443967299915309,0,1
144,3,4,65535,184,248,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,15,33792,73728,0,21330,4096,40960,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,22020096,24576,5242880,24576,1,1,2,0,NoPacker,3.886006436309721,0.0,109056,5.752410876848026,0,1
144,3,4,65535,184,200,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,3584,7168,0,5600,4096,8192,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.60409896522694,0.0,89600,7.482029796054977,0,1
144,3,4,65535,184,208,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,140288,140288,0,121375,4096,147456,1,1,1,5,1,0,0,5,1,1,1,179649,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,6,3,0,NoPacker,7.939345647734281,7.909320304295775,166400,7.843692589462245,0,1
144,3,4,65535,184,216,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,28672,421888,245760,7002,4096,32768,0,1,1,4,0,0,0,4,0,1,1,463859,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.475767255052703,7.293169485165641,454656,7.493661043655344,0,1
144,3,4,65535,184,128,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,0,107520,68608,4096,20864,4096,114688,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,7.482319568203732,7.996735134840947,179200,7.717184945539697,0,1
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,73728,61440,0,12766,4096,77824,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,7.660363548521745,7.768751547888591,129536,7.451477408786018,1,1
144,3,4,65535,184,224,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,155648,90624,0,15747,4096,196608,1,1,1,4,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2097152,4096,1048576,4096,1,0,3,0,NoPacker,7.224971468593773,7.966285530828989,251392,7.53891160867848,0,1
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,73728,65536,0,12750,4096,77824,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,7.764553992364096,7.882487817426955,130048,7.474760508590579,1,1
144,3,4,65535,184,240,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,10,40960,86016,0,8774,4096,45056,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,5,0,NoPacker,5.377975959163123,0.47807548703051883,131072,6.313661947783392,0,1
144,3,4,65535,184,240,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,102912,0,5216,4096,4096,1,1,1,5,0,0,0,5,0,1,1,145817,2,0,0,0,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,4,3,0,NoPacker,0.0,5.605154810011647,103424,5.645958441197814,0,1
144,3,4,65535,184,232,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,4608,0,0,7984,4096,0,1,1,1,1,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,1,Armadillov171,5.317562341185448,6.021877413034683,139264,6.226205148455565,1,1
144,3,4,65535,184,224,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,44544,33280,0,6560,4096,49152,1,1,1,5,0,0,0,5,0,1,1,87207,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,5.150949735836563,0.2375243790927885,79328,4.122180892492568,1,1
144,3,4,65535,184,240,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,78336,0,5328,4096,4096,1,1,1,5,0,0,0,5,0,1,1,105418,2,0,0,0,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,3,3,0,NoPacker,0.0,6.44777501537589,78848,6.339912950306548,0,1
144,3,4,65535,184,336,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,110592,16384,0,4914,4096,114688,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2097152,131072,2097152,131072,1,1,3,0,NoPacker,0.0,0.7327881537136864,131072,6.027481899837123,1,1
144,3,4,65535,184,248,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,4,30720,91648,0,21043,4096,36864,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3145728,12288,23068672,36864,1,1,4,0,NoPacker,3.5284617249284054,0.0,123904,5.185007031082627,0,1
80,2,4,65535,184,256,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,258048,8192,450560,708432,454656,712704,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,260096,7.897530476015334,0,1
144,3,4,65535,184,216,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,172032,78848,0,15681,4096,196608,1,1,1,4,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2097152,4096,1048576,4096,1,0,3,0,NoPacker,7.284031886280224,7.944639155840613,251904,7.529610991161816,0,1
144,3,4,65535,184,208,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,28672,363008,0,20071,4096,32768,1,1,1,4,0,0,0,4,0,1,1,455651,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov171,6.2783305656256285,4.639009318395364,395776,7.74637217306145,0,1
144,3,4,65535,184,248,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,12,37376,84992,0,21015,4096,126976,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,19922944,4096,3145728,36864,1,2,3,0,NoPacker,0.0,0.0,123904,5.413093988609199,0,1
144,3,4,65535,184,200,9,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,102400,219945,0,5120,4096,106496,1,1,1,4,0,0,0,4,0,1,1,370314,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,4,5,0,NoPacker,7.915118919511213,0.011173818721219527,328704,7.754733146934779,0,1
144,3,4,65535,184,128,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,115305,0,4096,9840,4096,122880,1,1,1,4,0,0,0,5,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,7.683105908495145,7.994059327493953,159744,7.849427477149435,0,1
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,8192,85504,0,8175,4096,12288,1,1,1,5,0,0,0,5,0,1,1,117082,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.580240528406086,0.43720409275959127,94720,7.6637473131883755,1,1
144,3,4,65535,184,216,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,37888,30720,0,4141,4096,45056,1,1,1,5,0,0,0,5,0,1,1,0,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,4.7370469280443706,7.209998132422901,66770,6.03390976660477,0,1
144,3,4,65535,184,224,10,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,12288,7168,0,8622,4096,24576,1,1,1,5,0,0,0,5,0,1,1,177526,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,7,3,0,NoPacker,6.537862043478969,2.630986182415636,151552,7.656643803168286,0,1
144,3,4,65535,184,128,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,118205,0,4096,12090,4096,122880,1,1,1,4,0,0,0,5,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,7.841948365042007,7.934248148187387,172032,7.856626559112988,0,1
80,2,4,65535,184,256,9,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,586752,140288,0,587912,4096,593920,1,1,1,4,0,0,0,4,0,1,1,779713,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,7,0,NoPacker,6.5534173461389855,4.834870765212309,728064,6.773690145063302,1,1
144,3,4,65535,184,120,4,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,5,0,4096,24576,0,4096,4096,8192,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.233926483965091,0.0,22016,4.211564375310706,1,1
144,3,4,65535,184,240,4,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,4,114176,31744,65024,23112,4096,118784,1,1,1,4,0,0,0,5,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.312961815829926,7.981167729498795,150016,6.810424584925245,0,1
80,2,4,65535,184,256,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,73728,12288,106496,182496,110592,184320,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,83968,7.780139876506544,0,1
144,3,4,65535,184,232,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,16384,364544,0,9800,4096,20480,1,1,1,4,0,0,0,4,0,1,1,514620,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,5,0,NoPacker,6.514237938034801,7.717264452442958,479232,7.272376711129078,0,1
144,3,4,65535,184,128,7,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,50,381952,16896,0,4432,4096,393216,1,1,1,4,0,0,0,4,0,1,1,403223,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,4,3,0,NoPacker,5.064231291373477,5.54184532186287,400936,7.295320793143872,1,1
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,8192,85504,0,8175,4096,12288,1,1,1,5,0,0,0,5,0,1,1,130971,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.580240528406086,0.43720409275959127,94208,7.660510599642969,1,1
144,3,4,65535,184,216,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,24576,40960,0,23267,4096,28672,1,1,1,4,0,0,0,4,0,1,1,88802,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,6.29350123875323,7.867756858558706,65536,6.2391157069531396,0,1
144,3,4,65535,184,256,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,2,29696,86528,0,16323,4096,36864,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,25165824,40960,1048576,12288,1,2,2,0,NoPacker,0.0,0.0,117248,5.2685910290635025,0,1
144,3,4,65535,184,200,8,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,4,1,20480,719872,0,21782,4096,24576,1,1,1,5,1,1,1,5,1,1,1,787091,2,1,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,4,4,0,NoPacker,6.081316789665896,0.0,738816,5.480953668252815,0,1
144,3,4,65535,184,256,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,5,29696,92160,0,20187,4096,36864,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3145728,4096,4194304,24576,1,2,3,0,NoPacker,3.3149064142978917,0.4350077491222229,122880,5.325758400694018,0,1
144,3,4,65535,184,208,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,20480,380928,0,5527,4096,24576,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,1,Armadillov171,5.809591864558993,7.783362280146516,405504,7.523244950031424,0,1
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,3,28160,73216,0,14233,4096,36864,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20971520,28672,12582912,40960,1,2,2,0,NoPacker,3.4654148274053442,1.2821540160817246,102400,5.700895200643402,0,1
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,111104,730112,0,108489,4096,118784,1,1,1,5,0,0,0,5,0,1,1,877006,2,1,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,7.686024687137311,7.925197755123924,842240,7.904670218890184,1,1
144,3,4,65535,184,248,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,29696,74752,0,20602,4096,36864,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4194304,16384,19922944,4096,1,1,3,0,NoPacker,3.535597512498535,0.0,105984,5.623332609007443,0,1
144,3,4,65535,184,224,8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,17408,6656,0,4736,4096,24576,1,1,1,5,0,0,0,5,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,4,4,0,NoPacker,6.148101453508757,0.8125723342079104,24576,5.613674946475886,0,1
80,2,4,65535,184,256,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,20480,286720,331776,354320,335872,356352,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,303621,6.939206347984666,1,1
80,2,4,65535,184,512,6,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,4,4096,26624,0,4144,4096,8192,1,1,1,4,0,0,0,4,0,1,1,52758,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,4,2,0,NoPacker,0.0,0.0,45456,6.783644307184697,0,1
144,3,4,65535,184,232,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,7168,89088,0,6927,4096,12288,1,1,1,5,0,0,0,5,0,1,1,133528,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.319689054617259,0.0,94720,7.601075473649953,1,1
144,3,4,65535,184,248,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,13,30720,73216,0,20530,4096,36864,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5242880,40960,8388608,24576,1,1,3,0,NoPacker,0.0,0.1994790504211651,105472,5.62781232530846,0,1
80,2,4,65535,184,256,8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,68096,16896,0,65224,4096,73728,1,1,1,4,0,0,0,4,0,1,1,124706,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,0,NoPacker,0.0,0.0,253992,7.397727042980379,0,1
144,3,4,65535,184,200,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,77824,131072,0,110592,4096,81920,1,1,1,4,0,651,5679,4,0,1,1,106744,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,3,3,1,ASPackv10803AlexeySolodovnikov,7.769784423714158,0.12227588125913882,319501,7.959472169707487,0,1
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,53248,69632,0,12804,4096,57344,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,7.427484130503108,7.327010118508455,114688,7.1121865065319385,1,1
