filename,filesize,entropy
setupugc.exe,110080,5.862414271840461
EventLog.dll,6952,6.5764093972760405
NisLog.dll,41856,5.987245018013793
IDMan.exe,3220912,6.290819172487637
RtlUpd.exe,1493608,5.571829744732513
mshwgst.dll,44032,6.2370364266664415
htdigest.exe,69712,5.997988180507928
EPIDProv.dll,358352,7.860323376309452
TrialRes_Kor.dll,13896,6.200458924410174
DPAdminRes.dll.mui,9088,6.304104427604667
System.Web.DynamicData.Design.dll,32768,3.365906875638
nmap-6.40-setup.exe,26776462,7.999944751636573
dllhost.exe,8704,4.689328600314766
ab.exe,77898,5.82995424791985
DPPS3.dll,174928,6.382613896110328
powershell_ise.exe,256000,7.162583822664971
_PyCESTemplate.pyd,252432,6.558169640539107
extrac32.exe,28672,6.2263610648023135
systemreset.exe,92848,6.404706599694263
hptcs.exe,532352,6.067942558655271
WsatConfig.exe,155064,5.8775314925280595
lfbmp13n.dll,63064,4.857171088151595
tabcal.exe,72704,5.962632310641873
CMWrapper.dll,151336,5.711958222927637
rdDcd.dll,356352,5.888522934327799
mercurys.dll,222720,6.1193623196141145
mshwLatin.dll,812544,6.674464082517166
expand.exe,46080,5.607239905297658
Jhi_service.exe,161560,6.471612294910902
Microsoft.mshtml.dll,8007680,5.073454260481641
rundll32.exe,48640,5.988325703004554
xul.dll,16116696,6.885181345078023
msadox28.tlb,28672,3.613030109384087
REGrt_DEU.dll,17520,5.463137991850919
GUSI.ocx,6656,4.5348537306457795
WSHost.exe,23632,6.523391085814762
graywallsetup.exe,957082,7.9796408592461905
iessetup.dll,16384,5.981511741954033
DPPLibCom.dll,110592,5.5794896875195095
msconfig.exe,216064,6.795744484231758
lvrterr.exe,757760,6.299342969154069
ncs2prov.exe,120952,6.217332627395639
secinit.exe,14848,5.549533796683363
mpfull.exe,3596784,7.990805885504906
CLCvd.ax,946792,6.487899755828346
CMDDEFUI.DLL,192512,3.8454751132701035
CLVTransMSDK.dll,139808,6.046105725470911
cudart.dll,281600,6.3391273083784165
AudioBeatDetection.dll,78632,6.23284021155064
VisualStudioTeamCore.dll,356352,6.2964785295714005
sc15.exe,15114720,7.999759418046556
CLDemuxer2.ax,795256,6.700600026768174
deletetemp.exe,86856,6.410315314050905
CeeUtil.dll,68152,6.347586546684606
CLDShowX.dll,1631296,7.9611487082958625
jsprofilerui.dll,149504,6.346810671359108
lsass.exe,23552,5.976119588848386
PresentationBuildTasks.dll,598016,5.676610552689825
Trial.dll,324904,5.987946282488404
IMEDICTUPDATEUI.EXE,92160,5.41017323669833
WinRAR.exe,1039360,6.470641837900678
whoami.exe,59904,6.229316409761478
mysqld.exe,8133120,5.8939351472359816
bitsadmin.exe,191488,5.604052701441347
DPPersCertMgr.dll,252240,6.36136812918226
TRIDSN.DLL,311296,6.329577363669604
repair-bde.exe,118784,7.00502891643067
regedit2.exe,398336,2.8362932620506487
msdaer.dll,7168,4.346961541091282
nslookup.exe,111104,5.892621056980878
tvc.exe,5373784,7.999102118019149
dnscacheugc.exe,26112,5.580869497497206
msinfo32.exe.mui,26624,3.6798642783899873
CLAuNR.DLL,135696,5.970644662153356
pdfshell.dll,378200,4.705273271038796
WebUpdate.dll,168424,6.468150730159109
gfsaop3.ocx,90112,5.670779920439513
7z.fmt,80896,6.271333068109169
cvtres.exe,32816,6.5352540399653005
mercuryc.dll,152576,6.174369374499139
ComputeShaderWrapper.dll,204584,5.307213761158209
richvideouninstall.exe,41504,4.870075387256706
RelPost.exe,175616,6.426655627736526
backgroundTaskHost.exe,8704,4.661713236739562
bootcfg.exe,92672,6.207966354913188
repadmin.exe,251904,6.29350120782383
CLVTrans.ax,143904,6.056453316478577
WMPMediaSharing.dll,133632,6.430208792315998
cxcore110.dll,958464,6.906610863551854
PrintBrmEngine.exe,194048,6.250968736538392
DpOtsCll.dll.mui,9592,6.218419557554507
IPPDLL.dll,5947736,6.5732473330008565
ielowutil.exe.mui,2048,3.7265245678546846
SystemBackup.exe,628256,6.4300682961625615
MSE7.EXE,48424,6.391832835191006
dotnetfx.exe,24265736,7.956208686696144
lpremove.exe,70656,5.887010240864643
CES_PlugIn_3.dll,1790480,6.869283977839837
CLDCRawWrapper.dll,530960,6.785851179814013
FPWEC.DLL,983376,6.738243393832079
msvcp100.dll,424256,6.6023468478671665
WpcMon.exe,1750528,6.655144398908366
OFFICE10.MMW,492624,5.266997301832974
iso.fmt,81920,6.361763295521307
WzWFR32.dll,2463048,5.276448082782613
MSOXMLMF.DLL,44344,6.5995852257913485
deImg110.dll,172032,5.893919234093009
iediagcmd.exe,320000,6.875313037903108
wmlaunch.exe,199168,5.092195678747916
cvaux110.dll,471040,6.601116316009692
iha.dll,68560,6.637665305431487
OpenWith.exe,88200,6.095820627239197
qappsrv.exe,20992,5.85758170134648
GpuUtility.dll,65832,6.306273945873634
dispdiag.exe,65536,6.24628032350864
fdminst.exe,7752897,7.999514614974547
IE8-WindowsXP-x86-ENU.exe,16883056,7.999597041037905
PowerDVDCox10.exe,343152,5.922629106701979
autorun2.exe,54272,6.463005035031477
SplitMergeWIMTool.dll,113736,5.9381345085474795
SetupICC.exe,813848,7.493215808303589
System.IdentityModel.dll,442368,5.56080239837926
openssl.exe,294990,6.362311494944917
OINFOP12.EXE,87352,6.270653156561838
Agm.dll,582656,6.721782057594623
OFFREL.DLL,13584,6.235727350913363
SE_CLMPEGVAnalyzer.ax,213648,6.580917597013732
WUDFHost.exe,196608,5.803212278456662
System.AddIn2.dll,39624,4.593615514468801
clamwallsetup.exe,686668,7.965104788802823
AVI_AudTR.ax,57888,5.107298761383697
FXSCOVER.exe,191488,6.225006998762987
InputPersonalization.exe,363520,6.502085719014957
xampp_stop.exe,118784,5.995027659708111
AR500ENU.EXE,8820072,7.9965785982441
SearchProtocolHost.exe,302592,6.666392650350297
EpeTokenSparekey.dll,192512,6.5367324805367915
DPOfcX.dll,1030480,6.224636309148527
MsMpLicsMAL.dll,9088,6.37153140301298
wmssetup.dll,16384,5.981046517984082
WZCAB3.DLL,99144,6.299104468120055
pidgenx.dll,1129368,6.739030531885102
djoin.exe,59904,5.337073102201537
snmp.exe,45056,6.389506738139948
msadcor.dll,8192,0.9548008903882906
wkspbroker.exe,190480,6.5700746431287875
CLVidEnc.ax,705056,6.592906594325036
setupsqm.exe,20480,5.8281611680995145
HelpSetup.exe,1133376,7.9889678804729485
regini.exe,41472,6.254923740656312
_bsddb.pyd,762384,6.583451433224505
WindowsXP-KB958655-v2-x86-ENU.exe,1506160,7.994353108167754
fltMC.exe,22016,5.596034181298326
REGrt_NOR.dll,18960,5.6926617114351314
sfc.exe,32768,6.073447848206553
print.exe,14336,5.4700667767694195
vs70pgui2.dll,1159680,6.402586487505154
logman.exe,82432,5.848163765449452
msado26.tlb,73728,4.471340380682449
dsdbutil.exe,210432,6.570628089271565
vbc.exe,1171520,6.24157110986071
TrialRes_Ara.dll,22088,5.680090938668616
dlmgr2.dll,276472,6.515294493357533
FDATE.DLL,72504,6.449641541292197
Microsoft.Build.Engine.dll,733184,5.456465118297775
mfx_mft_vc1vd_32.dll,238080,6.4969279379579765
x86_microsoft-windows-winlogon_31bf3856ad364e35_6.2.9200.16384_none_6c6e0cf7a65840b6_winlogon.exe_ac37d0c5,411648,6.406590594396712
iusb3mon.dll,73728,6.064594666853555
msdatt.dll,20480,1.828829403381768
msdaora.dll,286720,6.133131930993889
_PyUACAgent.pyd,36880,6.570041715040152
tc851_rc2.exe,3724936,7.998395981182111
MsSpellCheckingHost.exe,58368,6.076304185826277
diagagnt.dll,110712,6.221025160130749
_testcapi.pyd,25104,6.737707211814519
PresentationFramework.Luna.dll,397312,5.936149460050128
VSTAProjectUI.dll,31944,5.63143206294787
PNG32.FLT,231736,6.826236120787949
ImagingDevices.exe,102344,7.11619032551406
tlntadmn.exe,57856,6.168089572287188
MSHYPH2.DLL,68440,4.786284717558157
WinMail.exe,396800,6.768436854165544
Works632.cnv,84744,6.135273878756193
VBE6.DLL,2583344,6.722896156762655
PhotoViewer.dll,1456128,7.430707117502393
Acrofx32.dll,53248,5.558630355676254
System.Web.Entity.dll,139264,5.333456221607089
resourceUpdater.dll,30264,4.460886255261235
DPOnlineIDs.dll.mui,22400,5.02119236626817
DPWGPlugin.dll,330576,6.132069520364314
choice.exe,30208,6.1317911972548735
mscorsvw.exe,67144,6.516869959046215
EvoParser.dll,180752,6.278407937044622
CLMLUninst.exe,74256,5.838447987343841
TableTextService.dll.mui,8192,3.6662942943325962
pdfc_util.exe,89112,5.94490832186302
REGrt_SLV.dll,19984,5.598641199560203
TrialRes_LVI.dll,15944,5.6058843468319415
CLVDShellExt.dll,88608,6.411016815373043
HeciServer.exe,458464,6.29839495818716
MUIXMLManager.dll,234000,6.04858568246276
wusa.exe,304640,6.8238684965925085
CLEdtDemuxer.ax,463480,6.610515661669671
HPDiagnosticCoreUI.exe,3903376,4.9971576777297475
libGLESv2.dll,437208,6.536687289041537
HPSF_Config.dll,32160,5.721449545856485
reg.exe,60416,6.267770313653041
System.Data.Entity.Design.dll,229376,5.536233200612706
powershell.exe,454656,5.920322060794759
EdsImage.dll,1056768,6.452585706902894
ACELTS.DLL,207736,6.14541983332497
DKA.dll,90656,5.88094527017372
prevhost.exe,14848,5.558398905057824
PickerHost.exe,25712,6.375153624714951
BitLockerToGo.exe,259312,6.974353358000823
ddodiag.exe,37376,5.215930473447427
WmiPrvSE.exe,375808,6.559089056626288
micaut.dll,1383936,6.5180923532897115
MsMpRes.dll,487424,6.869652991316408
dpffcli60.dll,1235824,6.279508863104529
VSBROWSE.DLL,212992,6.509898701166984
mip2.exe,1221632,6.729826844678534
mcGlidHost.exe,50688,6.000813728367784
Dound's Steganographer.exe,69632,4.944871050174334
MsMpEngMAL.exe,11736,6.198185829460351
SugarSyncSetup.exe,14589648,7.999714839357906
ielowutil.exe,222208,5.68932483824172
autorun22222.exe,387632,6.800094249791198
ODEPLOY.EXE,232816,7.016443877548015
Zip.SFX,74240,6.222153840795627
MSB1ESEN.DLL,65536,5.434423454261201
octres.dll,434976,5.994040952145165
getmac.exe,65536,6.253833449306591
dcomcnfg.exe,9728,4.902151619931964
MSTH3FR.DLL,633664,6.653381368924338
mysqlimport.exe,4013056,3.7517730216177565
ACERECR.DLL,35640,4.0637288370052875
MSORES.DLL,60526728,7.186157468727617
cardrecovery_setup.exe,846040,7.974068928519862
rekeywiz.exe,60928,6.183306869489995
STOP.EXE,55808,6.337961176712896
cleanmgr.exe,210944,6.5434053618811445
MSESysprep.dll,41056,6.375684963395295
Microsoft.Ink.dll,507904,5.685671047104671
FileHistory.exe,438272,5.86055043134589
ACEEXCH.DLL,338800,5.989462496976265
MRINFO.EXE,13312,5.515421756831186
WkGL90.dll,240392,6.287580625535096
MOSShot.ax,129056,6.421380112405517
dplaysvr.exe,30208,6.234802119533159
EasyPluginConfigurator.ocx,352256,6.169288526782651
PkgMgr.exe,195584,6.183926516720792
_sqlite3.pyd,57872,5.955244172944596
IA32.api,36864,6.350436007746217
w32tm.exe,67584,6.257797889778871
DVDMaker.exe,1971200,5.9994884135012
VIPOTPProv.dll,482368,6.537567234835441
DPEvfMsg.dll,228688,5.795646546020209
mysqlmanager.exe,2318336,5.499811760156907
replace.exe,17920,5.637210500425315
REGrt_Heb.dll,17936,6.156115421543478
msadomd28.tlb,20480,2.9750101047947344
AdbeRdr60.exe,16051496,7.9999561066138805
FORM.DLL,75576,6.803076142524645
VaultCmd.exe,29696,6.144891911584149
CitadelDL.ocx,155648,6.068039634207801
ACER2X.DLL,260976,6.4568375044181305
DpFillin.dll,1703248,6.1572969875551795
InkWatson.exe,344576,7.0414269367432025
libaprutil-1.dll,192604,6.574652173557467
STreer.ocx,266240,6.2554287615133894
vs_emulator.exe,917968,7.986165009421885
mpevmsg.dll,34176,4.600265642635906
mfc90u.dll,3780424,7.003874574636043
EdmGen.exe,92744,5.113032876418893
wextract.exe,135680,7.060722004078004
etip121.exe,1386495,7.9879563801711395
TrialRes_Ell.dll,16456,5.956982862237376
cmbins.exe,355328,7.696772954907324
_allocator.pyd,66064,6.013575722612347
CLImgUtility.dll,189984,6.778594786410004
migwiz.exe,431616,6.882197839998162
AuthorGVD.dll,476704,6.489743115524509
iculx36.dll,45056,4.569556153247873
CAGCAT10.MMW,394200,6.593179031936609
CLSubPicSource.ax,66592,6.201798230308538
CLResample.ax,217632,6.490653025546786
msolap90.dll,4256032,6.4364388437720255
FileFormatConverters.exe,38808920,7.998423854970144
IPROSetMonitor.exe,132768,5.965821939704455
deImg139.dll,253952,6.381895274006177
CES_3DLoaderC3S.dll,171040,6.655611196700103
d3dx11_43.dll,248672,6.540646534165038
CES_PlugIn_5.dll,1266192,5.1180354163509
ACEWDAT.DLL,826232,6.57022576867775
msado20.tlb,57344,4.103339679583257
vlc-cache-gen.exe,114176,7.007311503930872
System.Printing.dll,372736,5.84205448709323
php-win.exe,28743,4.456337310207334
iansmsg.dll,64096,5.6616795762075975
libmfxhw32-i2.dll,12553144,6.625570139422923
powercfg.exe,64512,6.285139527826817
memtest2.exe,485440,6.664145564097654
VSTARemotingServer.dll,31960,6.541513517133881
hdwwiz.exe,62976,6.343965752224439
SQLDriv.ocx,155648,6.100299590903756
idman519.exe,3205744,7.99661211122167
dte80.olb,156672,4.679361434599849
plc4.dll,22488,6.602834380231676
timeout.exe,28160,5.960040244781318
CLM1SplterU.ax,164384,6.447555447782465
TeamViewer_Setup.exe,7311176,7.994220687036549
HardDisk.dll,216136,6.441623053840916
CLRMAud.ax,254496,6.270135352651139
AcroIEHelperShim.dll,75128,5.648137547776076
xmlrw.dll,167200,6.561271278138587
setup.exe,357048,6.388245940077328
libebml.dll,249344,6.526129639905652
SystemSettingsRemoveDevice.exe,24656,6.426910123959819
dixmlsetup.exe,2026456,7.998003664599187
ehtray.exe,141824,6.320214747458218
pdfvista.exe,4844056,6.38824912736856
ipscan20.exe,11490688,7.957219958305846
nicitusi.ocx,180224,5.749064957814447
SIMBA.dll,411680,6.449866625705437
CLRCEngine3.dll,75048,4.7941193653508325
jnwdui.dll,84480,6.073966769632075
setup_3.3.63.exe,165708080,7.99972876239325
iclsProxy.dll,882400,6.598828136516626
CameraSettingsUIHost.exe,26776,6.527863627622482
REGrt_FRA.dll,17008,5.5674857795505766
rdpclip.exe,257024,6.6619421983966784
DVRS2MPG.dll,95776,6.461892840685813
DPCertWorks.dll,449872,6.397549462196377
Lfwmf13n.dll,67160,5.141798879628411
d3dx9_28.dll,2323664,6.6810830906583805
smi2smir.exe,265728,6.54045483878301
msdbg2.dll,265720,5.9548642200398785
gfsods.dll,10240,5.2896888727271785
CDSDK.dll,327680,5.14989651431394
claudfx.ax,434800,6.658553843195299
FPERSON.DLL,149816,6.510529778783027
_PyAudioBox.pyd,44560,6.594902416800668
msdasc.dll,7168,4.347981139197953
dfrgui.exe,557056,6.463469420217739
QtCore4.dll,2281472,6.600303446598222
SE_CLEdtDemuxer.ax,459392,6.583949942631119
deImg121.dll,188416,5.91550105157463
wmpnscfg.exe.mui,2560,3.5776097900312966
wperl.exe,29400,2.846324624367384
HP.SupportFramework.UI.dll,1455008,7.226090583411653
MSOXMLED.EXE,59152,6.056731060070948
Wireless.exe,217504,6.3687055343979715
iGdi.dll,200836,6.052605648603857
MDEServer.exe,254976,6.702417525756464
Narrator.exe,94720,7.0070574486330575
_hashlib.pyd,287232,6.762924280965605
iexpress.exe,150528,6.907804004037314
highgui110.dll,630784,6.7160239225293745
DXRender.dll,74272,5.70107772031899
TSDiag.exe,650240,6.679745168977862
FDEBMODL.dll,71016,7.823158616483645
penchs.dll,1536,3.3530990257730635
ByteCodeGenerator.exe,26624,6.042526840705415
dvdupgrd.exe,22016,6.102801627924067
ktmutil.exe,15360,5.274242378251235
pdfc_recv.dll,19992,6.309069273307371
NISysInf.dll,311296,6.1427123660992065
msdaurl.dll,7168,4.342843218607235
skchui.dll,1536,3.351305479222176
msadcor.dll.mui,5632,3.5379334615853253
GenValObj.exe,894464,7.750969280152277
gusiex.ocx,1945600,6.374979055723721
SE_CLSEditorMuxGraph.dll,98960,6.173438009490487
audiodepthconverter.ax,37376,5.990762324302493
qjpeg4.dll,196096,6.558754403799394
d3dx9_43.dll,1998168,6.7631254131269465
offfiltx.dll,1024840,6.901529937837507
nppdf32.dll,53248,5.066875319722815
DisplaySwitch.exe,1791176,1.3567517880312712
gpscript.exe,29696,5.558559587084328
solidconverterpdf.exe,15496704,7.977936196895911
DPBackupRestore.dll,570704,6.14868697231774
c2wtshost.exe,5632,4.332190697296125
JSProfilerCore.dll.mui,2048,3.4711911625749843
DpUTrain.dll,2237264,6.127684549615783
deletetemp2.exe,97280,6.549748691397371
SettingSyncHost.exe,80896,6.387679876510745
TrialRes_Sve.dll,15432,5.646763337339666
MsMpLics.dll,4608,3.547352420642417
comp_err.exe,1736704,5.167528948206727
Silverlight.3.0_Developer.exe,6731144,7.999542050916269
MpCmdRunMAL.exe,228520,6.092610792714536
RecoveryMgr.exe,2366536,6.404218397890469
SystemPropertiesComputerName.exe,81920,7.145351726556944
HPAuto.exe,579640,6.058240179663599
perl510.dll,864912,6.712170718631243
DPOtpMgr.dll,261456,6.395648292941835
DpOFeedb.dll,640336,6.449907087554134
mozjs.dll,1911768,6.145676355978843
DPUserAuth.dll.mui,67456,4.232981528592334
NisPerformanceProvider.dll,56704,6.183654479054286
apr_ldap-1.dll,24671,1.8082390239904271
openfiles.exe,67072,6.256358789474464
PortalConnect.dll,15648,6.238471582061974
CLDrvChk.exe,54568,5.1407304931506115
idman619build6.exe,5902288,7.997789699101024
CES_PlugIn_2.dll,455184,5.856302645947869
dialer.exe,31744,5.960707565419677
CGMIMP32.FLT,263456,6.166550726538402
php5apache.dll,36938,3.4399161773362943
tcl85.dll,867840,6.74838606464054
ter32.dll,1224704,6.431813055237677
WSManHTTPConfig.exe,30208,5.575378130245773
OCLEAN.DLL,223288,6.510729902605268
PSEnvRes.dll,11280,6.595280327940985
mstsc.exe,1048064,6.34718829570957
P2GAuRsmpl.ax,102944,6.156996986172709
rdDvlp.dll,188416,6.120299800716619
RpcPing.exe,25600,5.937797150840445
HPSFUpdater.exe,592288,6.511642706059089
winzip32.exe.mui,1245184,6.46214417087981
SystemManager.exe,332384,4.523038424913694
DWINTL20.DLL,109120,4.777229325575685
OCLEffects.dll,232232,6.311457808827997
CompareBinaryVersions.dll,9216,5.655042817443344
_msi.pyd,46592,6.519371798502587
pwsafe-3.33.exe,11831576,7.998196528460823
TrustedInstaller.exe,82432,6.39707621302366
DiagResDEU.dll,82040,3.7212885081160327
dpffcli80.dll,1234800,6.290080424156967
tpcps.dll,40960,5.12893783051585
msadcer.dll.mui,9728,3.526027440929542
networkinspection.dll,301056,6.461365080815472
xmlrwbin.dll,121120,6.592549586108335
MSMDGD80.DLL,1071856,6.455170214590339
_socket.pyd,61968,5.991153670178878
richvideoinstall.exe,45600,5.134369008068938
MSASCui.exe,967168,6.6185122738002775
DpOSet.dll,283984,6.385858213088144
RFCom.dll,111184,6.090479251936178
MagicTools.dll,507424,6.538788870365788
mountvol.exe,13312,5.694256873681469
pv.exe,61440,5.313135841175646
IZDSP.dll,823296,6.708851297689595
wbemtest.exe,181248,6.668565129331504
vlockxp64.dll,202784,6.135601620085553
PTDMLiteManagerDP.dll,513952,6.36871167967789
CES_TitleLite.dll,803344,5.110259995584935
CLDSC.dll,70176,4.8734097217140055
HwCtrlMgr.dll,1655840,5.9364638138638455
SE_CLTLMSplter.ax,238200,6.431091498184913
WFServicesReg.exe,194128,5.973492592330182
d3dx9_34.dll,3497832,6.592949657599112
MSENV.DLL,3035136,6.700776974249786
REGrt_JPN.dll,13936,6.317737948719763
netfx35_x64.exe,9016328,7.999639080920469
ConverterCore.dll,1431048,6.301327026186142
MuiUnattend.exe,68608,5.486250932935213
System.Xml.Linq.dll,139264,5.459766339563295
tsdiscon.exe,20480,5.897774222479408
UninstallHPSA.exe,114080,6.908709667630959
aspnet_wp.exe,31304,6.660127984447792
wsqmcons.exe,312832,6.190289114232104
wmlaunch.exe.mui,2048,3.744637745040188
vmconnect.exe,366080,6.3496310283164314
MSB1CORE.DLL,153424,6.354032197418445
wscript.exe,131584,5.877875976067897
UnRAR.exe,246272,6.324107584161797
bootsect.exe,110832,5.856134160895646
_PyGDIDrawHelper.pyd,64856,6.569107368233695
Afill32.api,583168,6.517101199060782
AddInUtil.exe,39504,4.3928824224924
icacls.exe,29696,6.091356021743673
brandres.dll,26744,4.823651300061802
DPAdminConsole.exe,741712,6.3322150774529415
certutil.exe,1004544,6.428512611865928
CLFLVSplitter.ax,291360,6.335629223134623
FrameDrop.ax,58664,4.744313429339709
wz32.dll.mui,57344,4.778996158024591
bfsvc2.exe,65024,6.169592028617655
_ssl.pyd,664080,6.6217353948281525
ehrec.exe,65024,5.974999741090534
tomcat7.exe,73728,5.718371036579677
SysResetErr.exe,31472,6.355132868052795
ODSERV.EXE,441136,7.29481360982531
StatusEventHandler.dll,121624,6.400428000350976
vs70pgRes.dll,227136,5.225363651129119
EpeHybridTokenDll.dll,1417216,6.615368563029275
SampleACLMWinForm.exe,122272,7.175362110997168
icuuc36.dll,1064960,6.275513060390669
ehprivjob.exe,219136,5.572226500766168
vlock64.dll,206368,6.151084448897797
BufferMgr.dll,53792,4.575585627481791
RtkNGUI.exe,5995152,5.294218521909752
QtNetwork4.dll,914432,6.518153488572695
TrialRes_Cht.dll,12872,6.30985702117561
MSGR3FR.DLL,6317328,5.891586893547314
SyncHost.exe,37888,6.226546783072461
CES_3DRendererD3D.dll,295440,6.361168995366187
FDRc.dll,13328,6.185466461668859
CLMasterAccess.dll,88080,6.476772819909442
MpUXSrv.exe,32768,5.845250941560791
ngen.exe,98368,6.488010584876498
CheckNetIsolation.exe,26112,5.759924901643029
Cooltype.dll,886272,6.859906168626815
myisamlog.exe,3724800,3.5053991032720107
MSOIDRES.DLL,672336,4.2301731392478565
pwlauncher.exe,28672,5.94703030461498
DPTokensSC.dll.mui,34176,4.620352063949811
dlmgr.dll,296760,6.50921853609959
CLLine21.ax,63104,6.564992055093194
atl71.dll,89600,6.46929682960805
CLGDIDrawHelper.dll,60432,6.499442667285743
WMIADAP.exe,124416,6.275713270296315
jsdbgui.dll,387584,6.233152859674707
fsavailux.exe,14336,5.496306895678108
MeProv.dll,1115416,6.397434456473405
REGrt_NLD.dll,19472,5.644953677898148
msdatl3.dll,98304,5.9455223477155315
RegisterMCEApp.exe,94208,7.337112578035197
fontview.exe,104960,7.030315171538411
checkMUI.dll,21048,5.742146488508339
VDK150.DLL,878592,6.418923224058796
wkcvqr01.dll,158472,6.177451474001305
dmanager.exe,2289712,6.3620445265861125
nspr4.dll,187352,6.554470088199576
DpoPS.dll,281936,6.474583909934745
ThumbnailExtractionHost.exe,26112,5.798066958325893
python25.dll,2113536,6.619858841708048
HTMEDUI.DLL,143360,4.748620356732942
SmartScreenSettings.exe,192000,5.722264273394494
PDR32Agent.exe,255784,5.96431490982858
NkImgSDK.dll,9244280,6.7922870110139835
BSLITEINSTALL.exe,3498312,7.998739318152775
AdobeUpdaterInstallMgr.exe,93048,6.31897464216745
dfsvc.exe,5120,4.450964778528248
QT3.dll,16384,3.2452605224005393
CLNavX.ax,1020448,6.621259093122237
AuroraU.dll,1694752,6.240320963124958
REGrt_PTB.dll,16496,5.6067986378904235
REGrt_PLK.dll,19472,5.730520339031148
adodb.dll,110592,5.586142304435017
LocationNotifications.exe,84992,7.081407392510315
jnwppr.dll,22528,5.880498402470246
mb_mlss.dll,79872,6.476629471177781
DPTrustContMgr.dll,236368,6.369512896550543
MsseWat.dll,78648,6.2167508506422955
msado25.tlb,73728,4.427719478412218
ldifde.exe,68096,6.284837969417961
msg.exe,22528,6.1186108634425125
DPAdminFVEmsg.dll,275280,5.7204136357895825
log4net.dll,276024,5.469486667215495
FPLACE.DLL,131896,6.330631941256767
iexplore.exe.mui,5632,3.773687436121536
BoomerangLib.dll,281616,6.231358794621914
vlockxp.dll,152096,6.168994868702623
DeviceManager.exe,2277264,6.150994704076959
snagit.exe,22448944,7.929742519157615
perlglob.exe,25232,2.8707229543167925
highgui200.dll,972800,6.811187968027753
fsquirt.exe,227840,6.670372589942105
comrepl.exe,13312,5.590941504029805
HidePassword.exe,45056,4.587845525367866
gpresult.exe,130560,6.209324984188147
damdrv.sys,50592,6.431629871383482
ACEREP.DLL,551800,6.326474701554456
LakeControl.dll,114688,5.363913763788297
System.AddIn.dll,163840,5.555137830539482
ssleay32.dll,221263,6.238028959618885
MSDMENG.DLL,465640,6.483443161228538
iisreset.exe,15872,5.492717066567282
cuteftp.exe,20513472,7.998442402447085
WindowsServer2003-KB898715-ia64-enu.exe,5960944,7.9914962533217855
PortalConnectCore.dll,482088,7.243888855717345
NicCo36.dll,28792,6.521713457230704
php5nsapi.dll,32841,3.1984725052246823
SoapServerService.dll,335128,6.57523460307296
WinSDK_W32Tools.exe,5660176,7.999182107884598
WinLogEventHandler.dll,38168,6.532960432686759
sethc.exe,257536,6.929555859388388
shortcutCreator.exe,36224,5.827923138528968
CLMUI_TOOL.exe,17384,6.518909123615725
TrialRes_LTH.dll,15944,5.63160366200358
MpSvc.dll,680960,6.55973711232383
TSUpdatesCheck.exe,66976,5.312799013229258
MediaObj.dll,497496,6.4985286488877225
uue.fmt,62464,6.313789573979327
netcfg.exe,26112,6.029088742416098
MSORES6.DLL,6635320,7.007068623362682
SrTasks.exe,50176,6.302840221598101
ShapeCollector.exe,768512,6.65968316293785
mysqlshow.exe,4013056,3.753521985643269
shellext.dll,301128,6.3805866041565995
MSO.DLL,25349792,6.5633760632284925
WZEAY32.DLL,885064,6.82078193722454
PhotoBase.dll,34816,6.1625089854060136
tiptsf.dll,348160,6.340659941739938
MSSP3FR.DLL,551232,6.285854792275224
DPAdminFVE.dll,1212752,6.63920496120583
GfSFSI.ocx,131072,6.074787537124962
Nokia_PC_Suite_ALL.exe,67963216,7.999554710993223
label.exe,14336,5.682361754682153
WDM_R250.exe,31458458,7.998395488505585
ehvid.exe,235520,6.447678685104272
ACE.dll,1198872,6.698263660753862
ResourceMeter.dll,16440,5.984907967818552
oledb32r.dll.mui,47616,3.539658550336399
SndVol.exe,168448,5.896692981232822
launchOnlineClasses.exe,15416,5.991211087970587
sidebar.exe,1174016,6.939034945821611
ARP.EXE,22016,5.497072329161602
compsvcspkgui.dll,8704,3.0625942343792185
cacls.exe,27136,6.144785070139851
System.IO.Log.dll,131072,5.522497077922327
httpd.exe,20549,4.003553604248186
regedit.exe,133120,6.306264620625184
ACECORE.DLL,1751904,5.978478019978936
cmmon32.exe,41472,5.733918943171374
